T1Path,GTPath,set
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0550_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0550_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0550_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0550_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0551_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0551_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0551_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0551_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0551_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0551_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0552_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0552_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0552_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0552_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0553_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0553_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0553_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0553_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0553_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0553_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0554_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0554_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0554_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0554_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0555_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0555_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0556_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0556_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0556_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0556_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0557_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0557_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0557_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0557_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0558_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0558_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0558_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0558_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0559_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0559_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0559_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0559_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0560_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0560_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0560_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0560_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0560_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0560_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0561_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0561_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0561_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0561_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0561_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0561_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0562_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0562_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0563_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0563_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0563_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0563_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0564_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0564_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0564_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0564_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0565_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0565_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0565_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0565_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0566_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0566_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0567_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0567_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0567_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0567_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0568_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0568_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0568_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0568_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0569_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0569_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0570_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0570_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0570_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0570_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0571_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0571_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0572_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0572_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0573_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0573_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0573_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0573_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0574_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0574_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0575_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0575_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0576_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0576_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0576_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0576_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0577_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0577_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0577_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0577_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0577_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0577_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0578_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0578_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0578_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0578_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0579_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0579_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0579_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0579_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0580_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0580_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0581_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0581_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0581_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0581_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0582_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0582_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0582_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0582_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0583_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0583_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0583_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0583_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0584_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0584_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0584_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0584_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0585_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0585_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0585_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0585_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0585_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0585_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0586_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0586_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0586_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0586_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0587_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0587_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0587_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0587_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0588_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0588_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0588_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0588_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0589_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0589_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0589_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0589_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0589_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0589_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0590_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0590_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0590_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0590_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0591_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0591_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0592_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0592_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0592_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0592_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0593_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0593_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0594_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0594_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0594_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0594_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0595_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0595_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0595_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0595_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0596_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0596_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0596_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0596_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0597_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0597_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0597_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0597_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0598_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0598_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0598_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0598_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0598_run-3_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0598_run-3_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0599_run-1_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0599_run-1_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0599_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0599_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
/home/astroboy/Documents/LOD/Dataset/AOMIC_T1w/AOMIC_sub-R0600_run-2_T1w_256iso.nii.gz,/home/astroboy/Documents/LOD/Dataset/AOMIC_GT/AOMIC_sub-R0600_run-2_T1w_256iso/FS_aa_LODcortex_only_NS.nii.gz,train
